policy_id,customer_id,customer_age,customer_gender,marital_status,num_dependents,country,income_band,product_type,coverage_amount,premium,payment_frequency,policy_start_date,policy_end_date,tenure_months,renewal_count,acquisition_channel,agent_id,discount_applied,discount_rate,has_rider,num_riders,critical_illness_rider,disability_rider,late_payment_count,customer_service_calls,beneficiary_updated,premium_change_pct,churned,churn_reason,snapshot_date,data_version
P005739,C001553,60,M,Married,3,US,Low,Whole,147000,189.91,Monthly,11/05/2013,,135,11,Agent,A1095,FALSE,,TRUE,0,FALSE,FALSE,0,1,TRUE,-0.1,FALSE,,30/06/2024,v1.0
P005740,C002160,54,U,Single,1,IT,Mid,Term,186000,109.11,Quarterly,14/07/2013,,133,11,Online,,FALSE,,FALSE,0,FALSE,FALSE,3,1,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P005741,C002298,34,M,Single,1,ES,Mid,Term,80000,60.45,Monthly,06/02/2020,,53,4,Online,,TRUE,0.22,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.1,FALSE,,30/06/2024,v1.0
P005742,C000840,48,F,Divorced,5,ES,Mid,Term,346000,223.43,Monthly,23/05/2021,,37,3,Agent,A1095,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,0,FALSE,,30/06/2024,v1.0
P005743,C001814,44,U,Married,3,ES,High,Universal,202000,190.16,Monthly,13/02/2014,,126,10,Agent,A1073,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.04,FALSE,,30/06/2024,v1.0
P005744,C000713,52,F,Married,1,US,Mid,Term,220000,156.62,Monthly,28/02/2023,,16,1,Bank,,FALSE,,FALSE,0,FALSE,FALSE,3,0,FALSE,0.08,FALSE,,30/06/2024,v1.0
P005745,C001106,42,M,Single,2,DE,Mid,Universal,143000,129.07,Quarterly,18/04/2012,,148,12,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P005746,C000124,41,M,Married,0,US,High,Term,119000,49.22,Quarterly,28/05/2011,,159,13,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,-0.16,FALSE,,30/06/2024,v1.0
P005747,C001092,61,F,Married,2,IT,High,Term,90000,62.51,Quarterly,07/11/2016,,93,7,Agent,A1023,FALSE,,TRUE,1,FALSE,FALSE,0,1,FALSE,0.01,FALSE,,30/06/2024,v1.0
P005748,C002931,43,M,Single,2,FR,Low,Universal,84000,92.22,Quarterly,03/06/2018,,73,6,Agent,A1023,TRUE,0.15,FALSE,0,FALSE,FALSE,1,3,TRUE,-0.01,FALSE,,30/06/2024,v1.0
P005749,C001279,54,F,Single,3,US,Mid,Whole,72000,82.85,Quarterly,19/11/2021,,31,2,Bank,,TRUE,0.08,TRUE,2,FALSE,TRUE,0,0,TRUE,-0.02,FALSE,,30/06/2024,v1.0
P005750,C001750,42,M,Single,0,US,Mid,Whole,224000,339.28,Quarterly,09/02/2017,,89,7,Employer,,FALSE,,TRUE,3,FALSE,TRUE,0,0,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P005751,C000029,64,F,Married,0,US,Low,Universal,245000,240.85,Annual,22/11/2013,,129,10,Agent,A1029,FALSE,,FALSE,0,FALSE,FALSE,0,1,TRUE,-0.01,FALSE,,30/06/2024,v1.0
P005752,C002328,36,F,Widowed,2,US,,Universal,64000,78.46,Monthly,14/02/2015,,114,9,Online,,FALSE,,TRUE,1,FALSE,FALSE,0,0,FALSE,0.05,FALSE,,30/06/2024,v1.0
P005753,C002971,37,F,Divorced,0,ES,Low,Term,379000,226.81,Monthly,22/12/2014,,115,9,Agent,A1026,TRUE,0.17,FALSE,0,FALSE,FALSE,0,1,FALSE,0,FALSE,,30/06/2024,v1.0
P005754,C002017,63,F,Widowed,0,IT,High,Term,50000,38.34,Monthly,17/02/2015,,114,9,Online,,TRUE,0.07,TRUE,2,FALSE,FALSE,0,0,FALSE,0,FALSE,,30/06/2024,v1.0
P005755,C002415,39,M,Divorced,2,US,Low,Term,273000,235.92,Monthly,16/01/2021,,42,3,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.09,FALSE,,30/06/2024,v1.0
P005756,C000494,64,M,Divorced,0,US,Mid,Whole,116000,138.11,Monthly,17/11/2018,,68,5,Online,,FALSE,,TRUE,1,FALSE,FALSE,0,0,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005757,C001609,55,M,Married,1,US,Low,Term,319000,294.84,Quarterly,05/09/2015,,107,8,Bank,,FALSE,,TRUE,1,FALSE,FALSE,0,0,TRUE,-0.06,FALSE,,30/06/2024,v1.0
P005758,C000717,43,M,Married,0,ES,Mid,Whole,358000,546.36,Monthly,28/12/2018,,67,5,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.05,FALSE,,30/06/2024,v1.0
P005759,C001016,23,F,Married,1,IT,Low,Universal,959000,1157.63,Monthly,03/01/2023,12/05/2027,53,4,Agent,A1001,TRUE,0.14,TRUE,2,FALSE,TRUE,1,0,TRUE,-0.12,TRUE,Price,30/06/2024,v1.0
P005760,C001337,44,M,Divorced,0,UK,Low,Whole,136000,175.42,Monthly,17/11/2020,08/06/2028,92,7,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,-0.17,TRUE,Life Event,30/06/2024,v1.0
P005761,C000605,46,M,Single,2,DE,Ultra,Term,31000,15.04,Monthly,22/01/2016,,102,8,Online,,FALSE,,TRUE,0,FALSE,FALSE,0,1,TRUE,0.24,FALSE,,30/06/2024,v1.0
P005762,C000374,59,U,Single,2,DE,Low,Term,40000,34.81,Monthly,18/02/2024,,4,0,Agent,A1014,FALSE,,FALSE,0,FALSE,FALSE,1,2,TRUE,0.09,FALSE,,30/06/2024,v1.0
P005763,C002686,64,M,Widowed,0,US,Mid,Term,130000,90.79,Monthly,19/07/2020,04/02/2023,31,2,Online,,TRUE,0.15,FALSE,0,FALSE,FALSE,1,1,TRUE,-0.13,TRUE,Life Event,30/06/2024,v1.0
P005764,C001960,36,F,Single,1,ES,Mid,Term,168000,115.07,Monthly,27/05/2017,,86,7,Bank,,FALSE,,TRUE,1,FALSE,FALSE,2,0,FALSE,0.06,FALSE,,30/06/2024,v1.0
P005765,C001048,54,M,Widowed,2,UK,,Term,91000,66.42,Monthly,08/07/2011,,158,13,Online,,FALSE,,TRUE,2,FALSE,FALSE,0,0,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P005766,C001357,54,M,Married,1,US,Low,Term,194000,107.89,Quarterly,14/02/2024,,4,0,Bank,,TRUE,0.2,FALSE,0,FALSE,FALSE,1,1,FALSE,0,FALSE,,30/06/2024,v1.0
P005767,C000115,57,F,Single,0,US,Low,Whole,392000,398.87,Quarterly,25/09/2014,07/11/2023,111,9,Agent,A1069,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.05,TRUE,Replacement,30/06/2024,v1.0
P005768,C002095,50,F,Married,0,UK,Mid,Universal,226000,276.32,Monthly,16/05/2017,,86,7,Agent,A1014,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.13,FALSE,,30/06/2024,v1.0
P005769,C001801,21,M,Divorced,4,US,High,Universal,146000,157.73,Quarterly,16/11/2022,,19,1,Agent,A1011,FALSE,,TRUE,1,FALSE,FALSE,0,3,TRUE,-0.02,FALSE,,30/06/2024,v1.0
P005770,C002146,43,M,Single,1,DE,High,Term,83000,54.27,Annual,31/07/2019,,59,4,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.04,FALSE,,30/06/2024,v1.0
P005771,C001482,31,M,Married,0,IT,Ultra,Whole,376000,373.43,Monthly,08/02/2024,28/01/2026,24,2,Online,,FALSE,,TRUE,0,FALSE,FALSE,1,2,FALSE,0.12,TRUE,Price,30/06/2024,v1.0
P005772,C001546,42,M,Divorced,0,FR,Mid,Whole,552000,869.33,Monthly,24/08/2019,,59,4,Online,,TRUE,0.23,TRUE,0,FALSE,FALSE,0,1,FALSE,0.06,FALSE,,30/06/2024,v1.0
P005773,C001620,56,M,Single,3,UK,Ultra,Whole,138000,161.3,Annual,03/06/2016,,98,8,Employer,,FALSE,,TRUE,0,FALSE,FALSE,0,2,FALSE,0.17,FALSE,,30/06/2024,v1.0
P005774,C002452,48,F,Single,2,UK,Low,Whole,93000,92.15,Monthly,17/01/2011,,163,13,Bank,,FALSE,,TRUE,2,FALSE,FALSE,0,1,FALSE,0.07,FALSE,,30/06/2024,v1.0
P005775,C000684,58,M,Single,0,US,Mid,Universal,337000,415.77,Monthly,08/01/2017,,91,7,Agent,A1012,TRUE,0.12,FALSE,0,FALSE,FALSE,0,2,FALSE,0.02,FALSE,,30/06/2024,v1.0
P005776,C002950,49,M,Single,4,US,,Term,188000,133.42,Monthly,25/09/2019,,58,4,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.06,FALSE,,30/06/2024,v1.0
P005777,C002550,29,F,Single,0,US,Low,Whole,259000,370.07,Monthly,31/08/2011,,156,13,Online,,FALSE,,TRUE,2,FALSE,FALSE,0,0,FALSE,-0.07,FALSE,,30/06/2024,v1.0
P005778,C001471,18,M,Married,1,ES,High,Whole,700000,691.79,Monthly,26/07/2013,,133,11,Bank,,TRUE,0.13,TRUE,1,FALSE,FALSE,1,1,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005779,C002941,46,M,Married,0,IT,Low,Term,43000,30.48,Monthly,27/03/2016,,100,8,Agent,A1097,FALSE,,TRUE,3,TRUE,FALSE,0,0,FALSE,0.06,FALSE,,30/06/2024,v1.0
P005780,C001599,42,U,Divorced,1,US,Mid,Term,129000,62.99,Monthly,24/10/2019,21/11/2025,74,6,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.04,TRUE,Price,30/06/2024,v1.0
P005781,C002305,33,M,Single,0,FR,Mid,Term,195000,134.46,Quarterly,27/05/2019,,62,5,Agent,A1055,FALSE,,FALSE,0,FALSE,FALSE,2,0,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005782,C002891,24,F,Married,1,DE,Low,Universal,615000,666.91,Quarterly,05/09/2016,,95,7,Online,,TRUE,0.23,FALSE,0,FALSE,FALSE,2,1,FALSE,0.02,FALSE,,30/06/2024,v1.0
P005783,C002168,36,M,Married,1,ES,,Universal,145000,115.89,Annual,11/09/2013,,131,10,Online,,FALSE,,TRUE,3,FALSE,FALSE,3,2,FALSE,0.03,FALSE,,30/06/2024,v1.0
P005784,C000809,42,M,Divorced,1,US,Low,Whole,150000,203.42,Monthly,20/03/2023,,15,1,Agent,A1078,FALSE,,TRUE,2,FALSE,FALSE,1,0,FALSE,0.14,FALSE,,30/06/2024,v1.0
P005785,C000977,52,M,Married,0,DE,Ultra,Term,175000,108.63,Monthly,13/09/2018,,70,5,Online,,FALSE,,TRUE,2,FALSE,FALSE,2,2,FALSE,-0.13,FALSE,,30/06/2024,v1.0
P005786,C002101,47,M,Married,1,UK,Mid,Term,250000,190.27,Monthly,18/12/2017,01/05/2021,41,3,Bank,,TRUE,0.09,TRUE,1,FALSE,FALSE,0,2,FALSE,0,TRUE,Life Event,30/06/2024,v1.0
P005787,C001354,64,M,Divorced,0,US,Mid,Whole,484000,773.41,Monthly,04/01/2015,,115,9,Bank,,TRUE,0.19,FALSE,0,FALSE,FALSE,0,2,FALSE,0.05,FALSE,,30/06/2024,v1.0
P005788,C000783,32,M,Single,1,US,Low,Term,420000,314.8,Monthly,07/03/2018,,76,6,Agent,A1083,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.17,FALSE,,30/06/2024,v1.0
P005789,C000240,55,F,Single,0,US,Mid,Term,39000,34.37,Monthly,13/04/2022,,26,2,Online,,TRUE,0.24,FALSE,0,FALSE,FALSE,0,1,FALSE,0,FALSE,,30/06/2024,v1.0
P005790,C001778,45,F,Married,3,US,Low,Universal,88000,106.57,Monthly,25/04/2016,,99,8,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.07,FALSE,,30/06/2024,v1.0
P005791,C001553,53,M,Married,2,US,High,Whole,384000,578.5,Monthly,15/02/2021,,41,3,Agent,A1055,FALSE,,FALSE,0,FALSE,FALSE,2,1,FALSE,0.01,FALSE,,30/06/2024,v1.0
P005792,C000482,39,F,Single,0,DE,Low,Whole,252000,209.36,Annual,28/02/2014,,125,10,Agent,A1023,FALSE,,TRUE,1,FALSE,TRUE,1,1,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005793,C001012,57,F,Married,1,DE,Mid,Term,203000,175.96,Monthly,12/01/2020,,54,4,Agent,A1059,FALSE,,FALSE,0,FALSE,FALSE,0,3,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P005794,C000186,48,F,Married,1,ES,Mid,Term,97000,82.6,Quarterly,04/07/2020,,48,4,Agent,A1039,FALSE,,TRUE,2,FALSE,FALSE,0,0,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P005795,C001881,36,M,Widowed,1,US,Mid,Whole,249000,337.06,Annual,30/09/2016,,94,7,Online,,TRUE,0.07,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.11,FALSE,,30/06/2024,v1.0
P005796,C002703,44,F,Single,1,ES,Mid,Term,128000,85.63,Monthly,06/07/2020,,48,4,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.01,FALSE,,30/06/2024,v1.0
P005797,C002309,42,M,Single,0,UK,High,Term,209000,133.13,Annual,01/08/2011,,157,13,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.11,FALSE,,30/06/2024,v1.0
P005798,C000952,50,M,Married,0,US,Low,Term,214000,120.14,Quarterly,05/08/2015,15/06/2019,47,3,Agent,A1067,TRUE,0.24,TRUE,1,FALSE,TRUE,0,0,FALSE,-0.02,TRUE,Replacement,30/06/2024,v1.0
P005799,C001387,30,F,Married,0,DE,Mid,Term,188000,133.8,Monthly,01/01/2018,,79,6,Agent,A1097,FALSE,,TRUE,1,TRUE,TRUE,1,0,FALSE,0.08,FALSE,,30/06/2024,v1.0
P005800,C000490,44,F,Married,3,DE,Mid,Term,182000,94.06,Annual,14/07/2019,,60,5,Bank,,FALSE,,TRUE,0,FALSE,FALSE,0,2,FALSE,0.06,FALSE,,30/06/2024,v1.0
P005801,C000430,49,F,Married,2,US,,Term,133000,107.84,Quarterly,03/09/2011,,156,13,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.09,FALSE,,30/06/2024,v1.0
P005802,C000238,45,F,Married,0,FR,Low,Term,456000,404.98,Monthly,10/03/2019,,64,5,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,2,FALSE,-0.15,FALSE,,30/06/2024,v1.0
P005803,C002351,61,M,Divorced,1,DE,Low,Term,328000,250.33,Quarterly,20/06/2010,03/08/2013,38,3,Agent,A1037,TRUE,0.1,FALSE,0,FALSE,FALSE,1,2,FALSE,0.04,TRUE,Price,30/06/2024,v1.0
P005804,C002345,54,F,Widowed,2,ES,High,Term,156000,124.17,Monthly,07/08/2017,,83,6,Online,,TRUE,0.13,FALSE,0,FALSE,FALSE,0,0,FALSE,0.08,FALSE,,30/06/2024,v1.0
P005805,C000075,44,M,Married,0,IT,Mid,Whole,383000,479.51,Quarterly,12/06/2011,,158,13,Bank,,FALSE,,TRUE,2,FALSE,FALSE,1,1,FALSE,-0.11,FALSE,,30/06/2024,v1.0
P005806,C001356,47,M,Widowed,0,DE,Low,Term,620000,424.46,Quarterly,17/01/2013,,139,11,Bank,,TRUE,0.21,FALSE,0,FALSE,FALSE,1,1,FALSE,0.03,FALSE,,30/06/2024,v1.0
P005807,C001923,48,F,Single,1,DE,Low,Term,80000,67.54,Monthly,19/05/2023,,13,1,Agent,A1098,TRUE,0.13,TRUE,0,FALSE,FALSE,0,0,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P005808,C001781,49,M,Married,1,ES,Low,Term,92000,75.12,Quarterly,13/03/2022,,28,2,Employer,,FALSE,,TRUE,2,FALSE,TRUE,1,2,FALSE,0.03,FALSE,,30/06/2024,v1.0
P005809,C002689,23,F,Married,1,ES,Low,Term,159000,124.24,Quarterly,27/05/2016,,98,8,Agent,A1042,FALSE,,TRUE,2,FALSE,FALSE,1,0,FALSE,0,FALSE,,30/06/2024,v1.0
P005810,C000826,41,M,Divorced,3,FR,Mid,Term,187000,155.54,Quarterly,25/05/2013,,135,11,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0,FALSE,,30/06/2024,v1.0
P005811,C002330,27,F,Married,1,FR,Low,Term,103000,101.29,Quarterly,26/02/2020,,52,4,Online,,TRUE,0.23,FALSE,0,FALSE,FALSE,1,0,FALSE,0.11,FALSE,,30/06/2024,v1.0
P005812,C000590,60,M,Married,2,US,High,Term,246000,190.22,Quarterly,27/03/2022,,27,2,Agent,A1073,TRUE,0.15,TRUE,1,TRUE,FALSE,0,0,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P005813,C002119,44,M,Widowed,0,FR,High,Term,142000,74.74,Annual,02/05/2011,,160,13,Agent,A1009,FALSE,,TRUE,3,TRUE,FALSE,0,0,FALSE,0.02,FALSE,,30/06/2024,v1.0
P005814,C002750,42,F,Married,0,US,Mid,Term,322000,190.51,Quarterly,10/02/2011,,162,13,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,0.06,FALSE,,30/06/2024,v1.0
P005815,C001902,55,M,Married,1,UK,High,Term,94000,49.35,Annual,06/01/2020,,54,4,Agent,A1098,FALSE,,FALSE,0,FALSE,FALSE,0,1,TRUE,0.01,FALSE,,30/06/2024,v1.0
P005816,C001910,50,F,Single,1,US,Mid,Term,82000,61.21,Monthly,19/06/2019,,61,5,Agent,A1088,TRUE,0.24,TRUE,0,TRUE,FALSE,1,2,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005817,C000574,31,F,Single,1,US,Mid,Term,131000,99.21,Monthly,04/08/2015,13/05/2025,119,9,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.12,TRUE,Replacement,30/06/2024,v1.0
P005818,C000891,44,F,Widowed,2,US,Low,Universal,135000,148.93,Monthly,16/10/2020,,45,3,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P005819,C002059,40,F,Married,0,IT,Low,Term,80000,61.77,Monthly,22/12/2021,,30,2,Bank,,TRUE,0.21,TRUE,1,TRUE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P005820,C000140,24,M,Married,1,FR,Low,Universal,162000,153.07,Annual,14/03/2019,,64,5,Agent,A1094,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,0.14,FALSE,,30/06/2024,v1.0
P005821,C001789,36,F,Married,1,UK,Low,Universal,95000,107.22,Monthly,28/12/2011,,152,12,Agent,A1099,FALSE,,TRUE,1,TRUE,FALSE,1,0,FALSE,0.07,FALSE,,30/06/2024,v1.0
P005822,C000016,42,M,Single,1,DE,High,Term,567000,530.01,Monthly,05/11/2015,24/11/2017,25,2,Bank,,FALSE,,FALSE,0,FALSE,FALSE,2,0,FALSE,0.09,TRUE,Life Event,30/06/2024,v1.0
P005823,C001086,43,M,Married,2,ES,Low,Whole,201000,318.72,Monthly,13/03/2021,,40,3,Employer,,TRUE,0.21,TRUE,2,FALSE,FALSE,1,0,FALSE,0,FALSE,,30/06/2024,v1.0
P005824,C000252,27,M,Married,1,US,Low,Universal,194000,187.9,Quarterly,22/08/2015,,107,8,Agent,A1008,FALSE,,TRUE,2,FALSE,FALSE,1,1,FALSE,-0.11,FALSE,,30/06/2024,v1.0
P005825,C000464,58,F,Single,1,UK,High,Term,63000,50.54,Monthly,05/12/2010,,165,13,Online,,FALSE,,FALSE,0,FALSE,FALSE,2,1,FALSE,0.13,FALSE,,30/06/2024,v1.0
P005826,C000375,43,F,Single,2,UK,Mid,Term,220000,214.03,Monthly,17/06/2022,,24,2,Agent,A1022,TRUE,0.1,TRUE,0,TRUE,FALSE,0,2,TRUE,-0.01,FALSE,,30/06/2024,v1.0
P005827,C001827,45,F,Married,3,ES,Mid,Term,85000,60,Monthly,24/09/2016,29/08/2021,60,5,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.07,TRUE,Life Event,30/06/2024,v1.0
P005828,C000519,49,F,Married,3,US,Low,Whole,398000,455.63,Monthly,10/07/2012,14/07/2017,61,5,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.23,TRUE,Replacement,30/06/2024,v1.0
P005829,C001860,35,F,Single,0,ES,High,Term,51000,34.83,Monthly,12/08/2021,,35,2,Agent,A1041,TRUE,0.05,FALSE,0,FALSE,FALSE,0,0,FALSE,0.06,FALSE,,30/06/2024,v1.0
P005830,C000089,50,F,Married,0,US,Low,Universal,147000,116.81,Quarterly,19/06/2021,,36,3,Agent,A1010,FALSE,,TRUE,2,FALSE,FALSE,0,1,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005831,C000719,40,M,Divorced,0,US,Mid,Term,309000,216.86,Monthly,10/02/2015,,114,9,Agent,A1098,FALSE,,FALSE,0,FALSE,FALSE,3,0,FALSE,0.02,FALSE,,30/06/2024,v1.0
P005832,C002851,34,F,Married,0,US,Mid,Universal,170000,115.42,Annual,17/11/2011,,153,12,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0,FALSE,,30/06/2024,v1.0
P005833,C002843,51,F,Divorced,0,US,Mid,Term,136000,92.19,Monthly,14/04/2014,,124,10,Bank,,TRUE,0.24,FALSE,0,FALSE,FALSE,1,3,FALSE,0.14,FALSE,,30/06/2024,v1.0
P005834,C000629,62,M,Widowed,1,UK,High,Whole,535000,863.93,Monthly,22/06/2020,,48,4,Bank,,TRUE,0.24,TRUE,2,TRUE,FALSE,0,1,FALSE,0.04,FALSE,,30/06/2024,v1.0
P005835,C001884,53,F,Single,3,UK,Low,Whole,118000,106.95,Quarterly,26/05/2017,,86,7,Bank,,TRUE,0.07,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P005836,C000075,56,M,Single,0,US,High,Term,66000,50.26,Monthly,29/04/2020,,50,4,Agent,A1010,TRUE,0.21,FALSE,0,FALSE,FALSE,1,0,FALSE,-0.14,FALSE,,30/06/2024,v1.0
P005837,C000925,38,F,Married,2,UK,,Universal,72000,69.52,Monthly,07/03/2016,16/10/2025,117,9,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.03,TRUE,Price,30/06/2024,v1.0
P005838,C002447,25,F,Married,0,FR,Mid,Term,74000,57.83,Monthly,13/01/2015,,115,9,Agent,A1082,FALSE,,TRUE,1,FALSE,FALSE,0,2,FALSE,0.01,FALSE,,30/06/2024,v1.0
P005839,C001805,62,F,Married,2,FR,Ultra,Term,201000,138.91,Quarterly,16/08/2013,,132,11,Agent,A1059,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.08,FALSE,,30/06/2024,v1.0
P005840,C000969,69,F,Single,0,DE,Mid,Universal,121000,145.83,Monthly,01/05/2022,26/01/2023,9,0,Agent,A1047,TRUE,0.22,TRUE,0,FALSE,FALSE,0,1,FALSE,0.07,TRUE,Replacement,30/06/2024,v1.0
P005841,C001094,63,F,Married,1,ES,High,Term,299000,215.38,Quarterly,05/05/2017,,87,7,Online,,FALSE,,FALSE,0,FALSE,FALSE,3,2,FALSE,0.03,FALSE,,30/06/2024,v1.0
P005842,C002028,40,F,Single,1,UK,Low,Term,207000,125.78,Monthly,09/08/2020,,47,3,Agent,A1056,TRUE,0.16,FALSE,0,FALSE,FALSE,0,1,FALSE,0.08,FALSE,,30/06/2024,v1.0
P005843,C001404,31,M,Widowed,0,US,High,Term,194000,150.74,Monthly,11/08/2023,,10,0,Bank,,TRUE,0.1,FALSE,0,FALSE,FALSE,0,2,TRUE,0.07,FALSE,,30/06/2024,v1.0
P005844,C002844,32,M,Single,0,US,High,Whole,62000,46.31,Annual,26/07/2023,,11,0,Online,,TRUE,0.2,TRUE,1,FALSE,FALSE,0,0,TRUE,0.11,FALSE,,30/06/2024,v1.0
P005845,C000194,24,F,Divorced,0,US,Ultra,Term,224000,111.39,Quarterly,20/01/2010,,175,14,Online,,FALSE,,FALSE,0,FALSE,FALSE,3,1,FALSE,-0.08,FALSE,,30/06/2024,v1.0
P005846,C000227,43,F,Single,0,UK,High,Whole,504000,708.59,Quarterly,07/11/2021,,32,2,Agent,A1031,FALSE,,TRUE,0,TRUE,TRUE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P005847,C001459,64,F,Single,0,IT,,Whole,226000,261.17,Annual,03/03/2012,14/02/2021,109,9,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.06,TRUE,Replacement,30/06/2024,v1.0
P005848,C000460,43,M,Single,0,FR,Mid,Term,76000,52.28,Monthly,15/11/2021,,31,2,Employer,,TRUE,0.18,TRUE,3,FALSE,FALSE,1,2,FALSE,0.07,FALSE,,30/06/2024,v1.0
P005849,C000617,48,F,Widowed,0,US,High,Term,51000,34.84,Quarterly,03/01/2019,,66,5,Agent,A1060,FALSE,,FALSE,0,FALSE,FALSE,0,3,FALSE,0.07,FALSE,,30/06/2024,v1.0
P005850,C000063,61,F,Single,2,UK,Mid,Whole,422000,634.06,Monthly,10/10/2016,,94,7,Agent,A1085,FALSE,,TRUE,3,TRUE,TRUE,2,0,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005851,C002212,40,M,Married,1,DE,Mid,Whole,226000,299.82,Monthly,27/05/2015,,110,9,Employer,,FALSE,,TRUE,1,FALSE,TRUE,0,1,FALSE,-0.11,FALSE,,30/06/2024,v1.0
P005852,C002074,69,F,Divorced,1,ES,Low,Term,58000,39.3,Monthly,14/03/2023,,15,1,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.02,FALSE,,30/06/2024,v1.0
P005853,C000284,68,F,Married,1,US,,Term,196000,107.25,Annual,10/09/2014,,119,9,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.16,FALSE,,30/06/2024,v1.0
P005854,C001683,43,F,Married,2,US,Mid,Universal,148000,110.8,Quarterly,13/05/2021,,38,3,Online,,FALSE,,TRUE,0,FALSE,FALSE,0,0,FALSE,0.05,FALSE,,30/06/2024,v1.0
P005855,C002328,38,U,Widowed,1,ES,High,Universal,456000,448.15,Monthly,27/06/2012,,146,12,Agent,A1032,TRUE,0.19,TRUE,2,TRUE,TRUE,1,0,TRUE,0.09,FALSE,,30/06/2024,v1.0
P005856,C000837,53,M,Divorced,1,ES,Mid,Whole,120000,127.92,Monthly,15/04/2013,,136,11,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,TRUE,-0.1,FALSE,,30/06/2024,v1.0
P005857,C000830,40,F,Married,1,US,Low,Term,195000,165.69,Monthly,23/09/2019,,58,4,Online,,TRUE,0.22,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P005858,C001187,31,F,Married,2,US,Mid,Whole,482000,669.96,Monthly,17/12/2017,,79,6,Agent,A1069,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.08,FALSE,,30/06/2024,v1.0
P005859,C002965,60,F,Widowed,0,UK,High,Term,207000,131.9,Monthly,03/05/2016,,99,8,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,TRUE,0.15,FALSE,,30/06/2024,v1.0
P005860,C000223,59,F,Widowed,0,IT,Mid,Whole,188000,214.37,Monthly,12/06/2019,,61,5,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,0.06,FALSE,,30/06/2024,v1.0
